split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
test,SNGS-150,000001.jpg,11,10,208.39879158513043,20.839879158513043,4,5,R
valid,SNGS-026,000332.jpg,10,9,148.7290753220527,16.52545281356141,0,1,R
valid,SNGS-028,000387.jpg,8,10,239.1637811466205,23.91637811466205,7,5,R
valid,SNGS-029,000141.jpg,11,10,206.12543640319757,20.612543640319757,3,4,R
valid,SNGS-030,000535.jpg,10,10,220.40068011470927,22.04006801147093,4,4,R
valid,SNGS-033,000001.jpg,8,6,154.7743155656577,25.79571926094295,3,5,R
valid,SNGS-037,000323.jpg,10,10,279.0423001964835,27.90423001964835,9,9,R
valid,SNGS-038,000733.jpg,9,10,251.0514029424,25.105140294239998,7,6,R
valid,SNGS-042,000566.jpg,11,10,243.24190232504964,24.324190232504964,5,6,R
valid,SNGS-043,000608.jpg,10,10,238.1610134216272,23.816101342162717,6,6,R
valid,SNGS-051,000197.jpg,4,7,140.9149482964242,20.130706899489173,6,3,R
valid,SNGS-051,000200.jpg,4,8,155.11602912845692,19.389503641057114,7,3,R
valid,SNGS-056,000733.jpg,8,10,270.0,27.0,10,8,R
valid,SNGS-058,000719.jpg,9,10,285.0,28.5,10,9,R
valid,SNGS-078,000481.jpg,8,7,172.6807212476927,24.6686744639561,3,4,R
valid,SNGS-087,000561.jpg,6,7,182.74204689534048,26.106006699334355,4,3,R
valid,SNGS-090,000441.jpg,10,10,207.63897318505332,20.763897318505332,3,3,R
valid,SNGS-092,000204.jpg,8,9,153.51039046066003,17.05671005118445,4,3,R
valid,SNGS-095,000286.jpg,9,10,148.27451910257162,14.827451910257162,2,1,R
