split,clip,frame,n_pred,n_gt,gospa,gospa_normalized,missed,false,direction
valid,SNGS-029,000141.jpg,9,10,193.73980693534503,19.373980693534502,4,3,R
valid,SNGS-030,000535.jpg,8,10,198.222895677148,19.822289567714797,4,2,R
valid,SNGS-033,000001.jpg,4,6,121.44098673751111,20.24016445625185,4,2,R
valid,SNGS-037,000323.jpg,9,10,211.52335035842773,21.152335035842775,5,4,R
valid,SNGS-038,000733.jpg,6,10,203.05858450362913,20.305858450362912,7,3,R
valid,SNGS-042,000566.jpg,8,10,153.39730960683755,15.339730960683756,4,2,R
valid,SNGS-043,000608.jpg,8,10,230.46638516375268,23.046638516375268,6,4,R
valid,SNGS-051,000197.jpg,4,7,141.08431859590598,20.154902656557997,5,2,R
valid,SNGS-051,000200.jpg,4,8,137.69303906496685,17.211629883120857,5,1,R
valid,SNGS-056,000733.jpg,7,10,211.68721882020822,21.168721882020822,6,3,R
valid,SNGS-058,000719.jpg,8,10,264.32724137986145,26.432724137986146,9,7,R
valid,SNGS-078,000481.jpg,6,7,152.11938731861187,21.731341045515983,3,2,R
valid,SNGS-087,000561.jpg,7,7,167.04487681078905,23.86355383011272,3,3,R
valid,SNGS-090,000441.jpg,9,10,189.69281278171712,18.969281278171714,4,3,R
valid,SNGS-092,000204.jpg,7,9,98.52877713096069,10.947641903440077,2,0,R
valid,SNGS-095,000286.jpg,9,10,180.15512492766754,18.015512492766753,3,2,R
